ID,연령,결혼여부,학력,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,과거통화횟수,요일,경제활동,사용금액,사용횟수,연락월,Target
31559,34,결혼,전문학교,대출있음,대출있음,유선전화,20,1,0,화,경제활동인구,477846,19412,1,0
31560,25,미혼,대졸학사,미확인,미확인,유선전화,317,2,0,화,경제활동인구,477846,19412,2,0
31561,40,결혼,전문학교,없음,없음,유선전화,255,1,0,화,경제활동인구,477846,19412,3,0
31562,37,결혼,고졸,대출있음,없음,유선전화,46,3,0,화,경제활동인구,477846,19412,5,0
31563,32,이혼,전문학교,없음,없음,유선전화,325,1,0,화,경제활동인구,477846,19412,6,0
31564,37,결혼,전문학교,없음,없음,유선전화,152,1,0,월,경제활동인구,477846,19412,7,0
31565,46,이혼,중졸,없음,없음,유선전화,152,3,0,수,경제활동인구,477846,19412,9,0
31566,26,미혼,전문학교,없음,없음,유선전화,461,1,0,월,경제활동인구,477846,19412,11,0
31567,36,결혼,고졸,없음,없음,유선전화,95,1,0,수,경제활동인구,477846,19412,12,0
31568,45,결혼,중졸,없음,없음,유선전화,179,2,0,수,경제활동인구,477846,19412,1,0
31569,47,결혼,중졸,대출있음,없음,유선전화,106,1,0,화,경제활동인구,477846,19412,2,0
31570,25,미혼,고졸,대출있음,없음,유선전화,323,1,0,금,경제활동인구,477846,19412,6,0
31571,25,미혼,전문학교,없음,대출있음,유선전화,311,3,0,금,경제활동인구,477846,19412,12,0
31572,48,결혼,미확인,없음,대출있음,유선전화,136,1,0,토,경제활동인구,477846,19412,1,0
31573,35,결혼,석박사,없음,없음,유선전화,274,8,0,수,경제활동인구,477846,19412,2,0
31574,44,결혼,검정고시,대출있음,대출있음,유선전화,668,7,0,금,경제활동인구,477846,19412,3,0
31575,24,미혼,석박사,없음,없음,유선전화,149,4,0,목,경제활동인구,477846,19412,4,0
31576,34,결혼,전문학교,없음,없음,유선전화,298,2,0,일,경제활동인구,477846,19412,5,0
31577,38,이혼,미확인,미확인,미확인,유선전화,81,2,0,토,경제활동인구,477846,19412,6,0
31578,58,결혼,중졸,없음,없음,유선전화,325,3,0,일,경제활동인구,477846,19412,7,0
31579,48,이혼,전문학교,없음,없음,유선전화,315,1,0,일,경제활동인구,477846,19412,7,0
31580,30,미혼,중졸,없음,없음,유선전화,59,8,0,수,경제활동인구,477846,19412,8,0
31581,60,결혼,석박사,없음,없음,유선전화,280,5,0,수,비경제활동인구,477846,19412,9,0
31582,40,미혼,미확인,대출있음,없음,유선전화,48,5,0,토,경제활동인구,477846,19412,10,0
31583,39,결혼,대졸학사,없음,없음,유선전화,78,1,0,토,경제활동인구,477846,19412,10,0
31584,49,미혼,대졸학사,없음,없음,유선전화,201,3,0,수,경제활동인구,477846,19412,11,0
31585,46,미혼,대졸학사,없음,대출있음,유선전화,105,4,0,수,경제활동인구,477846,19412,12,0
31586,48,결혼,대졸학사,대출있음,없음,유선전화,121,1,0,화,경제활동인구,477846,19412,1,0
31587,30,미혼,석박사,없음,없음,유선전화,70,3,0,토,경제활동인구,477846,19412,2,0
31588,37,결혼,석박사,없음,없음,유선전화,345,1,0,수,경제활동인구,477846,19412,2,0
31589,41,미혼,대졸학사,없음,없음,유선전화,266,4,0,목,경제활동인구,477846,19412,4,0
31590,37,이혼,대졸학사,미확인,미확인,유선전화,128,2,0,수,경제활동인구,477846,19412,5,0
31591,30,미혼,고졸,없음,없음,유선전화,207,1,0,화,경제활동인구,477846,19412,7,0
31592,34,결혼,중졸,없음,없음,유선전화,193,2,0,토,경제활동인구,477846,19412,8,0
31593,47,이혼,고졸,대출있음,없음,유선전화,30,2,0,일,경제활동인구,477846,19412,11,0
31594,59,이혼,중졸,대출있음,없음,유선전화,247,1,0,금,비경제활동인구,477846,19412,2,0
31595,31,결혼,전문학교,대출있음,없음,유선전화,199,2,0,일,경제활동인구,477846,19412,1,0
31596,59,결혼,중졸,대출있음,없음,유선전화,374,4,0,토,경제활동인구,477846,19412,1,0
31597,27,미혼,전문학교,없음,없음,유선전화,682,1,0,일,경제활동인구,477846,19412,2,1
31598,38,이혼,전문학교,대출있음,없음,유선전화,224,5,0,토,경제활동인구,477846,19412,2,0
31599,30,미혼,전문학교,없음,없음,유선전화,132,6,0,금,경제활동인구,477846,19412,3,0
31600,52,결혼,대졸학사,대출있음,없음,유선전화,76,2,0,목,경제활동인구,477846,19412,4,0
31601,57,결혼,고졸,대출있음,없음,유선전화,450,3,0,토,경제활동인구,477846,19412,4,0
31602,49,결혼,중졸,대출있음,대출있음,유선전화,495,3,0,일,경제활동인구,477846,19412,5,0
31603,45,결혼,고졸,없음,없음,유선전화,313,7,0,금,경제활동인구,477846,19412,5,0
31604,42,결혼,중졸,대출있음,대출있음,유선전화,317,9,0,토,경제활동인구,477846,19412,6,0
31605,38,결혼,대졸학사,없음,없음,유선전화,36,4,0,수,경제활동인구,477846,19412,6,0
31606,29,미혼,검정고시,대출있음,없음,유선전화,83,1,0,토,경제활동인구,477846,19412,7,0
31607,31,미혼,고졸,없음,없음,유선전화,105,2,0,토,경제활동인구,477846,19412,8,0
31608,27,미혼,석박사,없음,없음,유선전화,106,5,0,금,경제활동인구,477846,19412,8,0
31609,34,결혼,중졸,대출있음,대출있음,유선전화,426,2,0,토,경제활동인구,477846,19412,9,0
31610,32,결혼,고졸,없음,없음,유선전화,93,2,0,목,경제활동인구,477846,19412,9,0
31611,35,이혼,전문학교,대출있음,없음,유선전화,51,1,0,목,미확인,477846,19412,10,0
31612,26,미혼,전문학교,대출있음,없음,유선전화,223,2,0,금,경제활동인구,477846,19412,10,0
31613,56,결혼,중졸,없음,없음,유선전화,458,1,0,금,경제활동인구,477846,19412,11,0
31614,43,결혼,전문학교,대출있음,없음,유선전화,83,2,0,일,경제활동인구,477846,19412,11,0
31615,46,결혼,대졸학사,없음,대출있음,유선전화,993,6,0,화,경제활동인구,477846,19412,11,1
31616,47,미혼,석박사,없음,없음,유선전화,90,2,0,화,경제활동인구,477846,19412,11,0
31617,34,이혼,석박사,없음,없음,유선전화,442,3,0,목,경제활동인구,477846,19412,12,0
31618,53,미확인,미확인,대출있음,없음,유선전화,382,5,0,일,경제활동인구,477846,19412,12,0
31619,40,결혼,고졸,대출있음,없음,유선전화,168,2,0,월,경제활동인구,477846,19412,12,0
31620,38,결혼,검정고시,없음,없음,유선전화,37,1,0,목,경제활동인구,477846,19412,1,0
31621,52,미혼,전문학교,대출있음,없음,유선전화,43,1,0,토,경제활동인구,477846,19412,1,0
31622,49,결혼,전문학교,없음,없음,유선전화,139,1,0,화,경제활동인구,477846,19412,1,0
31623,23,미혼,석박사,미확인,미확인,유선전화,148,1,0,목,경제활동인구,477846,19412,1,0
31624,33,결혼,대졸학사,없음,대출있음,유선전화,42,7,0,수,경제활동인구,477846,19412,2,0
31625,34,결혼,고졸,대출있음,없음,유선전화,232,2,0,금,경제활동인구,477846,19412,2,0
31626,59,결혼,고졸,없음,없음,유선전화,25,8,0,수,비경제활동인구,477846,19412,1,0
31627,46,결혼,검정고시,없음,없음,유선전화,32,3,0,금,경제활동인구,477846,19412,11,0
31628,28,미혼,대졸학사,없음,없음,유선전화,125,2,0,화,경제활동인구,477846,19412,1,0
31629,28,결혼,전문학교,대출있음,없음,유선전화,60,1,0,토,경제활동인구,477846,19412,3,0
31630,41,결혼,중졸,대출있음,없음,휴대폰,107,2,0,일,경제활동인구,477846,19412,4,0
31631,56,결혼,중졸,없음,없음,휴대폰,121,1,0,수,비경제활동인구,477846,19412,5,0
31632,38,결혼,미확인,없음,없음,휴대폰,340,3,0,수,경제활동인구,477846,19412,5,0
31633,33,미혼,고졸,대출있음,없음,휴대폰,531,1,0,수,경제활동인구,477846,19412,6,1
31634,48,이혼,석박사,대출있음,없음,휴대폰,360,4,0,목,경제활동인구,477846,19412,6,0
31635,55,이혼,석박사,없음,없음,휴대폰,71,1,0,토,경제활동인구,477846,19412,7,0
31636,44,결혼,고졸,대출있음,없음,휴대폰,189,1,0,목,미확인,477846,19412,7,0
31637,40,결혼,전문학교,없음,없음,휴대폰,83,1,0,토,경제활동인구,477846,19412,8,0
31638,50,결혼,대졸학사,대출있음,없음,휴대폰,1019,1,0,월,경제활동인구,477846,19412,9,0
31639,30,결혼,석박사,없음,없음,휴대폰,66,1,0,토,경제활동인구,477846,19412,9,0
31640,46,결혼,중졸,대출있음,없음,휴대폰,107,1,0,목,경제활동인구,477846,19412,10,0
31641,31,이혼,대졸학사,없음,없음,휴대폰,222,7,0,토,경제활동인구,477846,19412,10,0
31642,22,결혼,석박사,대출있음,없음,휴대폰,161,4,0,화,경제활동인구,477846,19412,11,0
31643,27,결혼,고졸,없음,대출있음,휴대폰,174,3,0,월,경제활동인구,477846,19412,11,0
31644,30,결혼,고졸,없음,없음,휴대폰,171,3,0,금,경제활동인구,477846,19412,12,0
31645,53,결혼,검정고시,대출있음,대출있음,휴대폰,101,2,0,일,경제활동인구,477846,19412,12,0
31646,28,미혼,대졸학사,없음,없음,휴대폰,35,3,0,화,경제활동인구,477846,19412,1,0
31647,52,결혼,대졸학사,없음,없음,휴대폰,272,1,0,목,경제활동인구,477846,19412,1,0
31648,47,미혼,고졸,대출있음,없음,휴대폰,89,2,0,화,경제활동인구,477846,19412,2,0
31649,32,결혼,고졸,대출있음,없음,휴대폰,430,2,0,수,경제활동인구,477846,19412,2,0
31650,26,미혼,전문학교,대출있음,없음,휴대폰,120,3,0,토,경제활동인구,477846,19412,5,0
31651,27,결혼,대졸학사,없음,없음,휴대폰,146,1,0,금,경제활동인구,477846,19412,12,0
31652,33,결혼,고졸,대출있음,없음,휴대폰,169,2,0,토,경제활동인구,477846,19412,2,0
31653,48,이혼,전문학교,대출있음,없음,휴대폰,72,2,0,수,경제활동인구,477846,19412,6,0
31654,44,결혼,전문학교,없음,없음,휴대폰,101,1,0,토,경제활동인구,477846,19412,9,0
31655,30,결혼,전문학교,대출있음,대출있음,유선전화,342,9,0,월,경제활동인구,477846,19412,11,0
31656,27,결혼,중졸,대출있음,없음,휴대폰,66,1,0,토,경제활동인구,477846,19412,2,0
31657,51,결혼,대졸학사,대출있음,대출있음,휴대폰,140,2,0,목,경제활동인구,477846,19412,1,0
31658,51,결혼,중졸,대출있음,없음,휴대폰,279,3,0,일,경제활동인구,477846,19412,2,0
31659,24,미혼,검정고시,없음,없음,유선전화,115,1,0,수,경제활동인구,477846,19412,2,0
31660,23,미혼,석박사,대출있음,없음,휴대폰,332,2,0,수,경제활동인구,477846,19412,3,0
31661,27,미혼,전문학교,대출있음,없음,휴대폰,46,1,0,일,경제활동인구,477846,19412,4,0
31662,53,결혼,미확인,없음,대출있음,휴대폰,821,1,0,목,경제활동인구,477846,19412,5,0
31663,51,이혼,전문학교,대출있음,없음,휴대폰,241,2,0,토,비경제활동인구,477846,19412,6,0
31664,58,결혼,석박사,대출있음,없음,휴대폰,96,2,0,금,비경제활동인구,477846,19412,6,0
31665,44,결혼,고졸,없음,없음,휴대폰,41,3,0,화,경제활동인구,477846,19412,7,0
31666,40,이혼,전문학교,없음,없음,휴대폰,837,2,0,수,경제활동인구,477846,19412,8,1
31667,36,이혼,대졸학사,없음,대출있음,휴대폰,127,4,0,일,경제활동인구,477846,19412,9,0
31668,42,결혼,전문학교,없음,없음,휴대폰,179,5,0,목,경제활동인구,477846,19412,9,0
31669,42,미혼,검정고시,대출있음,대출있음,휴대폰,85,1,0,일,경제활동인구,477846,19412,10,0
31670,49,이혼,고졸,없음,없음,휴대폰,39,1,0,일,경제활동인구,477846,19412,11,0
31671,31,결혼,전문학교,대출있음,없음,휴대폰,106,2,0,금,경제활동인구,477846,19412,11,0
31672,32,결혼,전문학교,없음,없음,휴대폰,185,4,0,일,경제활동인구,477846,19412,12,0
31673,36,결혼,전문학교,없음,없음,유선전화,110,6,0,월,경제활동인구,477846,19412,12,0
31674,36,미혼,전문학교,없음,없음,휴대폰,288,1,0,토,경제활동인구,477846,19412,1,0
31675,25,미혼,고졸,없음,없음,휴대폰,39,8,0,목,경제활동인구,477846,19412,2,0
31676,46,결혼,대졸학사,없음,없음,휴대폰,139,1,0,일,경제활동인구,477846,19412,2,0
31677,35,결혼,고졸,없음,없음,휴대폰,117,1,0,수,미확인,477846,19412,5,0
31678,49,결혼,전문학교,없음,없음,휴대폰,344,1,0,수,경제활동인구,477846,19412,9,0
31679,42,결혼,대졸학사,대출있음,없음,휴대폰,127,1,0,금,경제활동인구,477846,19412,1,0
31680,29,결혼,대졸학사,없음,대출있음,휴대폰,181,2,0,월,경제활동인구,477846,19412,1,0
31681,36,결혼,대졸학사,없음,없음,휴대폰,90,1,0,토,경제활동인구,477846,19412,2,0
31682,51,이혼,석박사,대출있음,없음,휴대폰,158,3,0,토,경제활동인구,477846,19412,3,0
31683,29,미혼,대졸학사,없음,없음,휴대폰,88,1,0,금,경제활동인구,477846,19412,3,0
31684,50,결혼,고졸,대출있음,없음,휴대폰,455,4,0,목,경제활동인구,477846,19412,4,0
31685,47,결혼,대졸학사,없음,없음,휴대폰,97,1,0,일,경제활동인구,477846,19412,5,0
31686,29,결혼,석박사,대출있음,없음,휴대폰,80,3,0,화,경제활동인구,477846,19412,5,0
31687,45,결혼,석박사,없음,없음,휴대폰,105,1,0,금,경제활동인구,477846,19412,6,0
31688,36,미혼,대졸학사,없음,대출있음,휴대폰,459,4,0,목,경제활동인구,477846,19412,6,0
31689,31,미혼,대졸학사,대출있음,없음,휴대폰,94,1,0,화,경제활동인구,477846,19412,7,0
31690,33,미혼,석박사,없음,없음,휴대폰,64,1,0,수,경제활동인구,477846,19412,8,0
31691,32,미혼,대졸학사,대출있음,없음,휴대폰,118,2,0,수,경제활동인구,477846,19412,8,0
31692,30,미혼,대졸학사,없음,없음,휴대폰,131,2,0,화,경제활동인구,477846,19412,9,0
31693,51,결혼,대졸학사,대출있음,없음,휴대폰,204,5,0,토,경제활동인구,477846,19412,10,0
31694,49,결혼,전문학교,대출있음,없음,휴대폰,54,1,0,수,미확인,477846,19412,10,0
31695,32,미혼,전문학교,대출있음,없음,휴대폰,129,2,0,토,경제활동인구,477846,19412,11,0
31696,34,미혼,대졸학사,없음,대출있음,휴대폰,285,3,0,화,경제활동인구,477846,19412,12,0
31697,29,미혼,대졸학사,없음,없음,휴대폰,391,2,0,토,경제활동인구,477846,19412,1,0
31698,36,결혼,석박사,없음,없음,휴대폰,252,1,0,토,경제활동인구,477846,19412,2,0
31699,43,결혼,대졸학사,대출있음,대출있음,휴대폰,398,1,0,금,경제활동인구,477846,19412,1,0
31700,50,결혼,고졸,대출있음,없음,휴대폰,122,3,0,월,경제활동인구,477846,19412,2,0
31701,31,미혼,석박사,대출있음,없음,휴대폰,122,4,0,토,경제활동인구,477846,19412,4,0
31702,38,미혼,대졸학사,대출있음,없음,휴대폰,80,1,0,토,경제활동인구,477846,19412,6,0
31703,32,미혼,석박사,없음,없음,휴대폰,309,5,0,화,경제활동인구,477846,19412,7,0
31704,59,이혼,대졸학사,대출있음,없음,휴대폰,272,2,0,화,경제활동인구,477846,19412,8,0
31705,40,결혼,대졸학사,대출있음,없음,휴대폰,159,4,0,목,경제활동인구,477846,19412,10,0
31706,47,결혼,전문학교,미확인,미확인,휴대폰,153,10,0,화,경제활동인구,477846,19412,11,0
31707,51,결혼,전문학교,없음,대출있음,휴대폰,20,5,0,목,경제활동인구,477846,19412,12,0
31708,37,미혼,대졸학사,대출있음,없음,휴대폰,94,7,0,토,경제활동인구,477846,19412,1,0
31709,38,이혼,대졸학사,없음,없음,유선전화,247,1,0,토,경제활동인구,477846,19412,2,0
31710,39,결혼,대졸학사,미확인,미확인,휴대폰,116,2,0,화,경제활동인구,477846,19412,2,0
31711,41,미혼,전문학교,대출있음,없음,유선전화,234,1,0,토,경제활동인구,477846,19412,3,1
31712,48,미혼,대졸학사,없음,없음,휴대폰,76,1,0,수,경제활동인구,477846,19412,4,0
31713,45,이혼,전문학교,대출있음,없음,휴대폰,86,1,0,일,경제활동인구,477846,19412,4,0
31714,43,결혼,대졸학사,대출있음,없음,휴대폰,139,2,1,금,경제활동인구,477846,19412,5,0
31715,41,이혼,대졸학사,대출있음,없음,유선전화,110,2,0,일,경제활동인구,477846,19412,6,0
31716,40,결혼,대졸학사,없음,없음,휴대폰,1122,2,1,일,경제활동인구,477846,19412,7,1
31717,40,결혼,대졸학사,없음,없음,휴대폰,131,2,1,수,경제활동인구,477846,19412,8,0
31718,50,미혼,대졸학사,대출있음,없음,휴대폰,600,2,1,금,경제활동인구,477846,19412,9,0
